NIFTI File Name,x_position,y_position,z_position,real,synth_version
221_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,135,103,25,False,V8
221_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,24,124,46,False,V9
221_T0_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,90,83,61,False,V10
221_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,56,80,30,False,V1
221_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,108,155,19,False,V2
221_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,94,44,46,False,V3
221_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,34,156,28,False,V4
221_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,72,145,35,False,V5
221_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,123,136,20,False,V6
221_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,36,146,46,False,V7
221_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,27,145,35,False,V8
221_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,87,195,31,False,V9
221_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,78,76,37,False,V10
221_T3_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,138,69,40,False,V1
221_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,66,98,51,False,V2
221_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,43,134,43,False,V3
221_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,132,79,39,False,V4
221_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,135,163,46,False,V5
221_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,119,143,22,False,V6
221_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,65,194,40,False,V7
221_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,88,191,43,False,V8
221_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,39,111,26,False,V9
221_T3_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,65,156,14,False,V10
222_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,25,123,36,False,V1
222_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,75,144,72,False,V2
222_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,37,83,56,False,V3
222_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,103,97,67,False,V4
222_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,127,173,55,False,V5
222_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,46,103,42,False,V6
222_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,101,191,35,False,V7
222_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,86,190,46,False,V8
222_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,96,105,37,False,V9
222_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,73,74,62,False,V10
223_T0_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,43,169,46,False,V1
223_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,57,178,31,False,V2
223_T0_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,57,125,39,False,V3
223_T0_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,103,207,35,False,V4
223_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,65,191,45,False,V5
223_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,56,93,56,False,V6
223_T0_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,44,135,51,False,V7
223_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,122,193,33,False,V8
223_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,131,90,38,False,V9
223_T0_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,125,104,22,False,V10
223_T4_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,113,191,41,False,V1
223_T4_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,69,162,60,False,V2
223_T4_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,113,106,23,False,V3
223_T4_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,109,88,49,False,V4
223_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,116,117,52,False,V5
223_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,127,140,55,False,V6
223_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,101,117,68,False,V7
223_T4_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,131,133,31,False,V8
223_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,71,100,64,False,V9
223_T4_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,50,77,48,False,V10
223_T5_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,106,100,35,False,V1
223_T5_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,66,84,59,False,V2
223_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,49,97,45,False,V3
223_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,30,142,44,False,V4
223_T5_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,130,142,41,False,V5
223_T5_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,76,140,38,False,V6
223_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,82,165,29,False,V7
223_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,61,123,35,False,V8
223_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,87,170,55,False,V9
223_T5_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,96,147,67,False,V10
224_T0_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,76,148,22,False,V1
224_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,67,147,59,False,V2
224_T0_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,88,134,62,False,V3
224_T0_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,131,151,55,False,V4
224_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,93,184,12,False,V5
224_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,93,145,21,False,V6
224_T0_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,100,205,21,False,V7
224_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,120,148,25,False,V8
224_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,73,130,59,False,V9
224_T0_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,82,170,18,False,V10
224_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,98,162,21,False,V1
224_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,55,82,50,False,V2
224_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,56,124,35,False,V3
224_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,43,165,59,False,V4
224_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,70,118,44,False,V5
224_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,107,200,53,False,V6
224_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,93,67,53,False,V7
224_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,83,57,50,False,V8
224_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,37,91,44,False,V9
224_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,119,96,57,False,V10
224_T3_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,76,97,42,False,V1
224_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,125,142,32,False,V2
224_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,123,165,12,False,V3
224_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,77,146,49,False,V4
224_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,145,140,33,False,V5
224_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,76,186,12,False,V6
224_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,102,164,62,False,V7
224_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,65,75,40,False,V8
224_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,85,191,49,False,V9
224_T3_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,115,107,55,False,V10
224_T4_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,108,103,50,False,V1
224_T4_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,92,184,53,False,V2
224_T4_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,135,176,53,False,V3
224_T4_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,91,163,5,False,V4
224_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,47,169,34,False,V5
224_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,53,132,47,False,V6
224_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,60,132,40,False,V7
224_T4_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,142,171,38,False,V8
224_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,70,118,48,False,V9
224_T4_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,78,127,61,False,V10
224_T5_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,51,173,53,False,V1
224_T5_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,103,197,46,False,V2
224_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,140,120,21,False,V3
224_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,93,195,33,False,V4
224_T5_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,80,77,59,False,V5
224_T5_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,84,54,51,False,V6
224_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,72,99,42,False,V7
224_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,110,67,35,False,V8
224_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,118,160,69,False,V9
224_T5_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,51,143,53,False,V10
225_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,145,163,46,False,V1
225_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,99,69,41,False,V2
225_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,104,166,38,False,V3
225_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,102,76,43,False,V4
225_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,82,133,61,False,V5
225_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,103,183,53,False,V6
225_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,84,203,34,False,V7
225_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,75,202,31,False,V8
225_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,52,113,43,False,V9
225_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,130,195,53,False,V10
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,50,78,55,False,V1
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,40,107,48,False,V2
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,64,212,47,False,V3
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,24,166,49,False,V4
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,43,195,49,False,V5
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,119,188,10,False,V6
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,48,133,51,False,V7
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,97,163,64,False,V8
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,88,143,24,False,V9
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,70,185,11,False,V10
226_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,129,170,51,False,V1
226_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,123,190,35,False,V2
226_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,120,190,33,False,V3
226_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,118,185,25,False,V4
226_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,92,179,56,False,V5
226_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,104,191,52,False,V6
226_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,31,146,64,False,V7
226_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,98,126,44,False,V8
226_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,138,199,52,False,V9
226_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,82,164,67,False,V10
226_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,87,105,43,False,V1
226_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,63,181,18,False,V2
226_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,63,158,48,False,V3
226_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,58,94,36,False,V4
226_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,141,159,29,False,V5
226_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,123,183,22,False,V6
226_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,82,176,50,False,V7
226_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,86,123,22,False,V8
226_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,81,168,57,False,V9
226_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,85,125,56,False,V10
226_T3_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,100,53,42,False,V1
226_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,70,67,48,False,V2
226_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,77,166,22,False,V3
226_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,94,130,35,False,V4
226_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,123,77,49,False,V5
226_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,147,143,36,False,V6
226_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,78,165,57,False,V7
226_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,142,156,51,False,V8
226_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,68,148,31,False,V9
226_T3_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,34,148,39,False,V10
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,73,143,66,False,V1
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,115,59,47,False,V2
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,110,158,61,False,V3
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,65,183,30,False,V4
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,132,139,52,False,V5
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,108,213,33,False,V6
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,140,148,49,False,V7
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,142,170,51,False,V8
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,107,209,38,False,V9
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,120,110,29,False,V10
226_T5_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,49,84,52,False,V1
226_T5_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,134,153,43,False,V2
226_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,97,164,59,False,V3
226_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,122,56,44,False,V4
226_T5_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,142,155,44,False,V5
226_T5_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,60,171,53,False,V6
226_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,141,80,43,False,V7
226_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,124,157,28,False,V8
226_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,145,170,51,False,V9
226_T5_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,116,157,24,False,V10
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,98,127,26,False,V1
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,122,104,50,False,V2
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,138,75,36,False,V3
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,113,185,32,False,V4
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,85,54,30,False,V5
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,74,95,38,False,V6
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,80,138,62,False,V7
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,134,100,16,False,V8
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,134,147,31,False,V9
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,58,90,27,False,V10
228_T0_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,78,83,47,False,V1
228_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,57,142,40,False,V2
228_T0_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,130,133,55,False,V3
228_T0_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,111,90,43,False,V4
228_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,144,107,28,False,V5
228_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,34,149,47,False,V6
228_T0_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,85,171,39,False,V7
228_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,88,158,50,False,V8
228_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,112,123,31,False,V9
228_T0_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,116,149,52,False,V10
228_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,43,123,48,False,V1
228_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,113,66,46,False,V2
228_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,105,98,61,False,V3
228_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,94,78,45,False,V4
228_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,62,190,16,False,V5
228_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,46,114,57,False,V6
228_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,34,102,35,False,V7
228_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,99,151,22,False,V8
228_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,123,153,68,False,V9
228_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,125,147,61,False,V10
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,87,145,34,False,V1
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,108,120,62,False,V2
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,104,177,28,False,V3
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,74,173,30,False,V4
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,115,110,37,False,V5
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,74,209,34,False,V6
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,71,89,40,False,V7
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,71,173,55,False,V8
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,128,149,56,False,V9
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,87,187,52,False,V10
228_T3_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,76,148,24,False,V1
228_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,78,50,44,False,V2
228_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,115,114,47,False,V3
228_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,63,172,50,False,V4
228_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,94,85,51,False,V5
228_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,123,174,44,False,V6
228_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,111,132,68,False,V7
228_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,110,120,35,False,V8
228_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,90,203,46,False,V9
228_T3_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,56,156,59,False,V10
228_T4_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,101,135,28,False,V1
228_T4_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,105,78,55,False,V2
228_T4_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,130,177,58,False,V3
228_T4_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,133,107,56,False,V4
228_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,91,164,40,False,V5
228_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,89,62,40,False,V6
228_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,112,62,49,False,V7
228_T4_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,57,113,39,False,V8
228_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,92,168,23,False,V9
228_T4_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,56,159,53,False,V10
228_T5_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,134,120,60,False,V1
228_T5_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,75,170,59,False,V2
228_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,30,141,36,False,V3
228_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,127,172,47,False,V4
228_T5_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,70,171,33,False,V5
228_T5_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,115,157,25,False,V6
228_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,138,146,41,False,V7
228_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,59,96,32,False,V8
228_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,99,118,36,False,V9
228_T5_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,128,183,57,False,V10
229_T0_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,119,142,60,False,V1
229_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,97,63,58,False,V2
229_T0_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,127,74,49,False,V3
229_T0_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,112,107,44,False,V4
229_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,48,117,35,False,V5
229_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,47,119,45,False,V6
229_T0_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,76,160,57,False,V7
229_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,83,184,52,False,V8
229_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,94,192,58,False,V9
229_T0_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,142,92,48,False,V10
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,98,118,45,False,V1
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,99,72,55,False,V2
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,116,149,55,False,V3
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,117,152,28,False,V4
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,32,100,35,False,V5
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,100,145,67,False,V6
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,118,178,36,False,V7
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,40,168,36,False,V8
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,103,120,66,False,V9
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,68,90,61,False,V10
229_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,73,170,39,False,V1
229_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,110,179,22,False,V2
229_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,73,167,56,False,V3
229_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,128,103,24,False,V4
229_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,109,146,61,False,V5
229_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,83,173,25,False,V6
229_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,69,179,18,False,V7
229_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,70,175,17,False,V8
229_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,112,191,57,False,V9
229_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,100,171,55,False,V10
229_T4_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,85,162,13,False,V1
229_T4_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,128,149,24,False,V2
